hour,is_weekend,is_raining,traffic_multiplier
12,1,1,1.3723286941219146
9,1,0,1.0
3,0,0,1.0
8,0,1,2.042932490113966
21,0,0,1.0
23,0,0,1.0
22,1,1,1.293997846206545
1,0,0,1.0
18,0,0,1.4339879349728997
0,1,0,1.0
6,1,0,1.0
16,1,0,1.1213023274063603
2,1,0,1.0
19,0,0,1.4509395105503542
19,0,0,1.7617507334643971
20,1,1,1.2551699272527626
2,1,0,1.0
2,0,0,1.0
16,0,1,1.4313732712553184
6,0,0,1.0
13,0,0,1.285528541101719
16,0,0,1.2642284182994419
17,1,0,1.0
12,1,0,1.1449528289550712
19,1,0,1.0
19,1,1,1.3248364466587907
20,0,1,1.202688551879362
17,1,1,1.1910679758678113
3,0,1,1.2028487873624425
0,0,1,1.3319910126545218
17,0,0,1.7662367942059478
0,0,0,1.0
12,0,0,1.1657991549375937
19,0,0,1.6821736740378206
19,0,0,1.6702981020656733
22,1,1,1.3113125264260805
9,0,1,1.7706315084389328
10,1,0,1.0
8,1,0,1.0
8,0,0,1.6670695804033149
4,0,1,1.1552513637619812
0,1,1,1.225347749066191
16,1,0,1.239177671535714
21,1,1,1.2005190186238266
1,1,0,1.0
23,0,1,1.3415408214012974
12,0,1,1.4476497118188523
8,0,0,1.48670554720416
3,1,1,1.159764408385074
4,0,1,1.2084948066447114
10,1,0,1.0
23,0,1,1.307256461458045
18,1,0,1.0
20,0,1,1.3004884012896105
2,0,0,1.0
11,1,0,1.1417680832845585
18,1,1,1.1893580267183599
18,1,1,1.278515983160908
12,1,0,1.191616537935146
6,1,1,1.3084579906661804
14,0,1,1.3769089278906248
22,1,1,1.2961344024479753
6,0,0,1.0
7,0,0,1.0
4,0,0,1.0
20,0,1,1.3486772224057337
13,0,1,1.4321253701573626
3,1,0,1.0
22,1,0,1.0
9,0,1,1.7214578328808305
19,0,1,1.9391022846962898
14,1,1,1.497270094244779
17,1,1,1.2307178941530295
19,0,0,1.5617498798283282
12,1,1,1.2987260515813863
7,1,1,1.2649821176414213
8,1,0,1.0
15,0,0,1.142482946504643
18,1,1,1.1916653835456084
15,0,0,1.125076245735296
6,0,1,1.1879190980353385
13,0,1,1.391204119860734
13,0,0,1.1802794232625389
3,0,0,1.0
14,1,1,1.4896964433587887
2,0,0,1.0
4,0,1,1.3444969124552317
0,0,1,1.1636531731711002
2,1,1,1.2335835369662875
14,1,0,1.1491795867052963
23,1,1,1.2453423863713629
7,1,1,1.3340944601227775
3,1,1,1.2947968530496303
1,1,0,1.0
23,1,1,1.2823899172959785
23,0,1,1.2382491752862355
9,0,1,1.824920074804656
3,1,0,1.0
2,0,1,1.267247734405979
1,0,1,1.2607553125198496
16,1,0,1.1693280863926385
22,0,0,1.0
20,0,1,1.1903028250848218
23,1,1,1.3115111101998602
19,0,1,1.585479418666756
22,1,0,1.0
12,1,0,1.1881043487968292
4,0,1,1.200510909481721
20,0,0,1.0
8,0,1,1.9750189807870464
21,1,1,1.3045069592253262
5,1,0,1.0
4,1,1,1.2149357912675602
9,0,0,1.696207575847147
7,0,0,1.0
6,1,1,1.3224606472052798
6,0,0,1.0
5,0,1,1.2190548988837144
20,1,0,1.0
19,1,1,1.2179791642323667
2,0,1,1.3299902807812853
18,1,1,1.1599580506375418
21,0,0,1.0
14,1,1,1.3437723795605296
3,1,0,1.0
11,1,0,1.1057961180499953
5,0,0,1.0
18,0,0,1.445147767058729
3,1,0,1.0
14,1,1,1.4736403720816136
8,1,0,1.0
4,0,1,1.2078564848883926
12,1,1,1.507458187227895
22,1,0,1.0
17,1,1,1.3436456101923486
4,1,1,1.34083113388874
15,0,0,1.254655244533363
18,0,1,2.0643814136908696
13,1,0,1.2791166379982362
15,0,0,1.1472947434732612
14,0,0,1.1690840400353597
21,0,1,1.3005860132009723
3,1,1,1.2349122476413115
6,0,1,1.3174654867649036
15,0,1,1.48547367126174
23,0,0,1.0
21,1,0,1.0
20,1,1,1.3146901616379147
21,0,0,1.0
20,0,1,1.1808528542130299
7,1,0,1.0
16,1,0,1.1668393423073697
15,0,0,1.2035929902242777
22,0,0,1.0
9,1,0,1.0
9,1,1,1.1952887524207785
1,0,1,1.2658535659150398
8,1,0,1.0
16,0,1,1.4071195947137105
10,0,0,1.7182565379541828
9,0,0,1.6526577957645987
21,1,0,1.0
16,0,0,1.1635521013649908
3,0,1,1.1964369566940585
15,1,0,1.2757500277668987
19,1,1,1.3171484490449306
14,0,0,1.1459521349711053
20,0,0,1.0
4,1,1,1.1571210453033018
5,1,0,1.0
16,1,0,1.2609065191486248
0,0,1,1.2731017110530085
18,0,1,1.707824452465163
3,0,1,1.240436537072339
16,1,0,1.2549100654947383
8,0,0,1.483633936863492
23,1,1,1.2406313488610052
1,0,1,1.1812488228503835
7,1,0,1.0
14,0,0,1.2915054455621693
6,0,1,1.305747631385033
5,1,1,1.2973444853002793
0,1,1,1.2880413330041605
14,0,1,1.5193237716339052
22,1,0,1.0
6,1,0,1.0
16,0,0,1.114583402385401
1,1,0,1.0
8,0,1,1.9143501750927274
8,0,0,1.5296111822535392
12,1,1,1.5104169480045775
5,1,0,1.0
5,0,0,1.0
19,0,0,1.7354139630614946
19,0,1,1.864099997850987
20,0,0,1.0
2,0,1,1.339300484280642
16,0,1,1.4599231743440009
16,1,0,1.2224099242896307
11,1,1,1.3256526002497502
15,1,0,1.1893198602697255
14,0,1,1.326213322173572
12,1,0,1.115031713067617
22,0,1,1.2195116654623204
0,0,1,1.2729514777481297
16,1,0,1.2675038630729547
2,0,0,1.0
14,0,0,1.1367126489894654
3,0,0,1.0
3,0,1,1.23492879426181
17,0,1,1.809461257898564
16,0,1,1.5226464977617575
18,1,1,1.3193309827004587
10,0,0,1.607420702427591
19,0,1,1.8790155945711065
2,0,0,1.0
7,0,1,1.3146191160591267
13,1,0,1.2847654412729306
0,1,0,1.0
13,0,0,1.2278289476246291
1,0,0,1.0
22,0,0,1.0
3,1,1,1.3141564898345808
23,1,0,1.0
18,1,1,1.16180066679982
5,1,1,1.3312223502893314
0,0,0,1.0
16,1,1,1.3390890988329864
7,1,1,1.1606660136413494
18,0,1,2.106562216687299
20,0,0,1.0
0,1,0,1.0
4,1,0,1.0
15,1,0,1.282636920818217
5,1,1,1.319443233552003
7,0,1,1.2459061105442577
12,0,1,1.6287109509035904
15,1,1,1.3856383516236472
2,1,1,1.2817245017926189
18,1,1,1.345087657970714
11,1,0,1.274429371971775
15,1,1,1.609126638590638
10,0,1,2.0628372370246773
9,0,1,1.8902625676136817
19,0,0,1.6485360085713796
3,1,1,1.254297724341178
11,1,1,1.5207313330142127
22,0,0,1.0
1,0,1,1.1755485527085379
23,1,0,1.0
21,0,0,1.0
18,1,1,1.1509944970644699
4,1,1,1.2855746240937331
7,0,0,1.0
6,0,1,1.2599816774254322
13,0,1,1.3499870108792678
23,1,0,1.0
22,1,0,1.0
2,0,1,1.2433430644807804
17,1,0,1.0
15,1,1,1.3372789923400097
22,1,1,1.2258423812471269
18,0,1,1.8295716282029544
18,1,1,1.2014011286948554
17,0,0,1.740084392640795
19,0,1,1.7381348642812016
15,1,0,1.135161976682118
7,0,1,1.214515678900667
0,1,1,1.163510576595507
16,0,0,1.1065815045961944
11,0,1,1.4948578665704115
20,1,0,1.0
10,0,0,1.611835281055316
4,0,1,1.3024570390463448
11,0,1,1.4450247304973092
16,1,1,1.4038176235301307
5,1,1,1.1766793177881618
0,0,0,1.0
4,0,1,1.3259810866615585
13,0,1,1.3686013655926015
4,1,1,1.2733448225400146
21,1,1,1.1518219887764403
23,0,1,1.305204435688049
0,1,0,1.0
17,1,1,1.2801169973292246
15,1,0,1.1425249498727015
8,1,1,1.2249501832352188
18,0,1,1.691859440789797
21,1,1,1.2145336275019438
4,1,0,1.0
1,0,1,1.2643177830593437
14,0,0,1.2913455255828925
6,1,0,1.0
3,1,1,1.2098933425895169
0,0,0,1.0
12,0,1,1.5745932540189767
19,0,1,1.7341910431184537
21,1,0,1.0
6,1,1,1.298090624476718
14,0,1,1.3529970950049266
22,1,0,1.0
13,0,0,1.1337207322765084
22,1,0,1.0
18,0,0,1.7165190983135783
21,0,0,1.0
23,1,0,1.0
19,1,1,1.2796746151436122
23,1,0,1.0
17,1,0,1.0
9,1,1,1.2639650954664268
8,1,1,1.1835243941510802
7,0,0,1.0
9,1,0,1.0
16,0,1,1.6096995109873178
1,0,0,1.0
5,1,0,1.0
4,0,1,1.1581774194981338
8,0,0,1.4312127482615422
4,1,1,1.3269449006629128
17,1,0,1.0
19,1,1,1.3131104508064255
8,0,1,1.9861668240017452
16,1,1,1.4224831707443013
16,1,0,1.24572846474338
11,1,1,1.5762910093511333
6,1,0,1.0
2,0,1,1.1927791472749583
9,1,1,1.2695769872725198
1,0,1,1.3060335044450246
2,1,0,1.0
15,0,0,1.1677966178676342
1,0,1,1.2259359166196475
23,0,0,1.0
9,1,0,1.0
5,0,0,1.0
21,1,1,1.3275803676656641
10,1,0,1.0
22,1,1,1.2308389759217762
6,1,1,1.274946570379123
14,1,1,1.4698129441234773
5,0,0,1.0
19,1,1,1.3463754592705213
8,0,0,1.6807814135881303
21,0,0,1.0
19,0,1,1.8346327905267774
11,0,1,1.482017888616234
18,0,1,1.7362318538479695
19,0,0,1.5156025338937855
2,0,0,1.0
14,1,1,1.5415434556967043
1,0,1,1.3277573533432434
20,1,0,1.0
1,0,0,1.0
21,0,1,1.2155899136642971
2,0,0,1.0
5,0,0,1.0
14,1,0,1.1845740231460276
9,1,0,1.0
8,1,0,1.0
0,0,0,1.0
15,0,1,1.387326485416509
5,0,0,1.0
8,1,1,1.3140307317371296
3,0,1,1.325959611462384
1,1,0,1.0
3,1,1,1.321440066864907
0,0,1,1.2250108773771071
18,0,1,1.7372774673264346
9,1,0,1.0
20,1,1,1.22987906960871
14,1,0,1.1920853644733203
21,0,1,1.3313948586136957
18,0,1,2.100814482320481
15,0,1,1.4286611389036332
20,0,1,1.278292170466444
23,0,0,1.0
21,0,1,1.163647536620608
3,1,1,1.204518857275997
1,1,0,1.0
12,1,0,1.2156615258941161
0,0,0,1.0
16,1,1,1.5210491688649268
12,0,0,1.1098116734817287
3,0,0,1.0
6,1,0,1.0
16,0,0,1.1207207739139105
8,1,0,1.0
3,1,0,1.0
18,0,1,1.6197176005264478
0,1,0,1.0
9,1,1,1.1856468846538644
3,1,0,1.0
8,1,0,1.0
12,0,0,1.2376975582623118
13,1,1,1.4979302282465126
9,1,0,1.0
5,1,0,1.0
15,0,0,1.2385563012856686
5,1,0,1.0
16,0,1,1.4846592825798468
9,1,1,1.2199995045715237
17,1,1,1.319173381240967
21,1,1,1.3390732745258773
17,0,1,1.9092991154581787
2,0,0,1.0
19,0,0,1.6601228629229023
20,0,0,1.0
14,0,1,1.2751507414194696
14,0,0,1.1103566887886136
3,1,1,1.3332298392894115
8,0,0,1.7633854057041576
18,1,1,1.1951648775528068
23,0,0,1.0
16,0,0,1.2094122429597252
10,0,0,1.7820113049063706
8,1,0,1.0
9,0,1,1.8273980159078567
17,0,0,1.5932994776178497
19,1,0,1.0
12,1,0,1.2580431523103888
7,1,1,1.245455526506647
6,1,0,1.0
16,0,0,1.2566555362564737
20,1,0,1.0
22,0,0,1.0
14,0,0,1.1863394891281867
19,1,1,1.2004011342422767
14,0,1,1.3308592388911573
0,1,1,1.2494762288818553
13,0,0,1.1296221849778045
4,1,1,1.3123094012669465
10,1,0,1.0
15,1,0,1.1841181148313789
1,1,0,1.0
7,1,0,1.0
10,1,1,1.3030004647983446
17,0,1,2.1016797609581004
2,0,1,1.3402927359491639
0,0,0,1.0
10,1,1,1.263587305374146
15,0,1,1.4701440776328485
17,1,0,1.0
15,0,1,1.5965834763327398
22,0,0,1.0
9,1,1,1.2886548854817437
17,0,1,1.8029112832466982
5,0,1,1.2996108138176232
18,0,0,1.4366140469931223
3,1,1,1.2019501872205152
12,0,1,1.4506445760454758
23,1,1,1.1531548779542893
13,0,1,1.5905572033075277
2,0,0,1.0
9,0,0,1.6727491773987069
5,0,1,1.2582135717313645
0,1,1,1.3421475677798942
22,0,1,1.1739912415496383
23,1,0,1.0
13,1,1,1.4232541333120374
7,0,1,1.2263689597846832
18,0,0,1.6341938036683916
13,1,0,1.2474175381008705
9,1,0,1.0
16,0,1,1.3028627973287519
8,0,0,1.6152801565639283
5,0,0,1.0
10,0,1,1.8906747586538557
6,0,0,1.0
16,1,1,1.4188765663914316
0,0,1,1.1879573554869154
21,0,0,1.0
4,1,1,1.1873744428806912
8,0,0,1.6306255853690428
17,0,0,1.6741890340181365
23,1,0,1.0
20,0,1,1.1740799933362576
1,1,0,1.0
10,0,1,1.7121764990537793
5,0,1,1.204019150456729
7,0,1,1.2284798204482228
3,1,0,1.0
17,1,1,1.2301496895295156
10,1,1,1.1857105718569834
4,1,0,1.0
14,0,0,1.1002629266861252
17,1,1,1.3206303619938016
1,1,1,1.2930003937795376
21,1,0,1.0
10,0,1,1.9355164508688902
12,0,1,1.5773316064251492
3,1,1,1.283134747245858
21,1,1,1.20301828038549
6,0,0,1.0
10,1,1,1.2641120103481795
21,1,0,1.0
23,1,1,1.238464880673242
3,1,0,1.0
14,0,1,1.464805921704995
0,0,0,1.0
22,0,1,1.321755057045693
2,1,0,1.0
13,1,1,1.4181117162630341
5,0,1,1.1626033557750741
17,0,0,1.5697455154725388
0,0,0,1.0
5,1,0,1.0
5,0,0,1.0
20,1,0,1.0
15,1,1,1.316781601618213
4,0,0,1.0
16,0,0,1.173604293887845
9,1,1,1.2251177748019848
20,0,0,1.0
17,0,0,1.791740009729557
6,1,0,1.0
2,1,1,1.2107801753944936
12,1,0,1.1530454990757242
14,1,1,1.3780779533500307
19,1,1,1.1807348612427242
18,0,0,1.646517885092314
2,1,1,1.1810319557876698
3,1,0,1.0
4,1,0,1.0
0,0,0,1.0
3,1,0,1.0
11,1,0,1.2153346635518403
23,1,1,1.3152538478349252
9,0,1,1.6509592483912783
22,1,1,1.242209793443767
20,1,1,1.3082144286956225
19,1,0,1.0
23,0,0,1.0
12,0,1,1.4570902836803727
22,0,0,1.0
13,0,1,1.5201925493034723
22,1,1,1.2216598827039165
4,1,1,1.1671684555241164
3,0,1,1.2959831259025156
13,0,0,1.274227630032431
9,1,0,1.0
16,1,1,1.6293328835583463
9,0,1,1.997661549982445
6,0,1,1.3062920291661277
15,0,1,1.4553719855285805
0,0,1,1.219739961827837
16,1,0,1.1653418429960765
20,0,1,1.3013383546552069
8,0,1,1.7740053655076307
5,1,0,1.0
18,1,0,1.0
12,1,0,1.1403876323883733
2,1,0,1.0
6,1,0,1.0
21,0,0,1.0
8,0,0,1.7436689446279736
21,0,0,1.0
4,1,0,1.0
9,0,1,1.9303134124166916
22,1,0,1.0
16,0,1,1.416351225356697
11,0,1,1.3524690678125573
22,1,1,1.3090909821244163
15,1,1,1.404313546527716
2,0,1,1.1531433166038576
21,0,1,1.2415670525116136
8,0,1,1.674204946780939
14,0,1,1.5193583761012626
4,0,0,1.0
22,1,1,1.2663561221851443
12,1,1,1.4179316729478257
13,1,1,1.4087340302320603
19,1,1,1.2742148176940868
14,0,0,1.283325256395596
15,0,1,1.4351510781015313
22,1,0,1.0
12,0,0,1.2642658900700487
16,1,1,1.4959571862918017
22,0,1,1.212202067697852
7,0,0,1.0
20,0,1,1.211211690585029
1,1,1,1.2835168043597123
4,1,0,1.0
5,1,0,1.0
11,1,1,1.5784837146971253
17,0,1,1.7335789491047837
21,0,1,1.2001026946327782
21,0,0,1.0
0,0,1,1.166018432176049
16,1,0,1.1806461055894975
10,0,0,1.5496322989152813
9,0,1,1.7175726262207585
18,0,0,1.5441647225405113
13,1,1,1.6043590797494747
9,1,1,1.1642802402173813
14,1,0,1.2744826352973404
18,0,1,1.9814400825838503
3,1,0,1.0
1,0,0,1.0
8,0,1,1.779587647814435
9,0,1,1.9630054501059797
10,1,1,1.333100175249083
13,1,1,1.6118115306107124
6,0,0,1.0
22,0,0,1.0
14,1,0,1.1648515174032725
21,1,1,1.1971506360009567
18,1,0,1.0
21,0,0,1.0
14,0,1,1.5071033386068926
23,0,1,1.2166146592105882
7,1,1,1.2630423639914476
10,1,0,1.0
8,1,1,1.2307358565173028
14,0,0,1.1792440288963562
0,0,0,1.0
0,1,0,1.0
18,0,0,1.4773514439516222
2,1,0,1.0
9,0,1,1.9347126673124775
7,1,0,1.0
14,0,1,1.4377423214434586
9,0,0,1.6661891860549198
0,1,0,1.0
17,1,1,1.2733476161149806
1,1,0,1.0
18,1,0,1.0
12,1,1,1.4344340137756924
21,0,1,1.2330289007736575
0,1,0,1.0
1,1,0,1.0
15,1,0,1.259858001180843
14,0,1,1.4052802493017973
12,1,0,1.1039264542775307
15,1,1,1.4802521059228224
16,1,1,1.3780096172568723
20,0,0,1.0
6,0,1,1.3483428457574873
23,1,0,1.0
16,0,0,1.1604935653969692
6,1,1,1.27699793231929
12,0,1,1.5232657097558913
4,1,1,1.2087673911243921
16,0,1,1.4776858151365944
2,1,1,1.2322321931692697
6,1,1,1.284542505297354
16,0,0,1.2568571543480938
6,1,0,1.0
20,1,0,1.0
0,1,1,1.283373327224112
16,1,1,1.487007710016244
16,0,1,1.4562960516090655
10,1,0,1.0
2,0,0,1.0
14,0,1,1.4914321940820316
20,0,1,1.2489271880831179
10,0,1,1.7751113606065183
15,1,1,1.3562188601192757
21,1,0,1.0
8,0,0,1.439472366993551
23,1,0,1.0
23,0,1,1.2643693199572639
0,1,0,1.0
21,1,1,1.1691535772399253
15,1,1,1.2991622890785293
8,0,1,1.870915946864501
18,0,0,1.762758556653531
11,1,0,1.1143778909200026
18,0,1,1.9406971412630654
21,0,0,1.0
8,1,1,1.2567539884864047
6,0,1,1.2833969722939091
13,1,1,1.3946669854524223
18,1,0,1.0
18,1,0,1.0
1,0,1,1.2281751698071657
8,1,0,1.0
12,1,0,1.1179415902879262
14,0,0,1.2251112879444979
2,0,0,1.0
10,0,1,1.8031208824491352
20,0,0,1.0
13,1,1,1.499796655760175
7,0,1,1.3103315525616128
17,0,0,1.6598104514997476
18,0,1,1.852249061200835
15,0,1,1.352314342869971
1,1,0,1.0
7,0,1,1.2271241194772184
21,1,1,1.2560665512139269
5,0,0,1.0
11,1,0,1.2197668029301167
14,1,0,1.2871601952109242
7,0,0,1.0
3,1,0,1.0
14,0,1,1.4358652012950586
19,1,1,1.1848364413305856
16,1,0,1.1200989518479507
12,1,0,1.2476363454441834
17,0,1,2.0297214917361193
1,1,0,1.0
12,0,0,1.2044046835328697
12,1,1,1.530570957498334
21,1,1,1.3248173425054874
14,1,1,1.5227810108588011
19,1,0,1.0
9,1,1,1.26302453419661
2,1,0,1.0
18,0,1,1.923118978311392
2,0,0,1.0
21,0,0,1.0
13,1,0,1.1193153161411329
7,0,1,1.157997225759568
22,1,1,1.2458047463218347
3,0,1,1.2698583164440282
19,0,0,1.4315396122282502
10,1,1,1.2073807097824205
10,1,1,1.2144064411950974
10,0,0,1.6251182140833005
1,0,0,1.0
16,0,1,1.3248262111197593
8,0,1,1.6507322566994589
1,1,1,1.3185389888445522
23,0,0,1.0
14,1,1,1.4498022841786098
15,1,0,1.2135677492678612
3,0,0,1.0
7,1,1,1.3454077507232884
8,0,1,1.6908036716579211
4,1,0,1.0
15,1,0,1.110407567538912
12,0,1,1.4350061097393347
6,1,1,1.1670516449273722
19,1,1,1.1989403690299316
16,0,0,1.2710616736368023
2,1,0,1.0
4,1,1,1.266590589872904
18,0,0,1.4278086161012782
11,0,0,1.1095366288499526
6,1,1,1.1622245750651534
8,1,0,1.0
5,1,1,1.3383750100294505
16,0,1,1.5889622941159658
15,1,0,1.2848433524487093
22,1,0,1.0
2,1,1,1.251051078050182
20,1,0,1.0
3,1,1,1.1994689342286688
9,1,0,1.0
4,0,0,1.0
20,0,0,1.0
21,1,1,1.2302696008477036
9,1,0,1.0
11,0,1,1.568979388881015
9,0,1,1.831112561756222
12,0,1,1.4578563260771364
10,1,0,1.0
21,1,1,1.3224598433948247
15,1,1,1.3786337665085113
7,1,0,1.0
7,0,1,1.193684625732612
7,0,1,1.2705895261381208
12,0,0,1.2117146843416533
1,0,1,1.2260014728481503
11,1,0,1.272660702969025
9,1,1,1.281962664057612
11,0,1,1.4243729726339225
10,0,0,1.7532662711902471
14,0,1,1.3279650255659958
15,0,1,1.363682869293139
16,0,1,1.4780313502724338
